station_european_code,component_code,component_name,component_caption,measurement_unit,measurement_european_group_code,statistics_period,statistics_year,statistics_average_group,statistic_shortname,statistic_name,statistic_value,statistics_percentage_valid,statistics_number_valid,statistics_calculated
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2008,day,P95,95 percentile,83.536,90.984,333,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2008,day,P98,98 percentile,95.19,90.984,333,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2008,day,Max,maximum,168.973,90.984,333,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2008,hour,P50,50 percentile,20.712,90.699,7967,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2008,hour,Mean,annual mean,32.185,90.699,7967,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2008,hour,P95,95 percentile,102.814,90.699,7967,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2008,hour,P98,98 percentile,143.586,90.699,7967,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2008,hour,Max,maximum,500.995,90.699,7967,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2009,day,P50,50 percentile,24.739,92.877,339,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2009,day,Mean,annual mean,30.258,92.877,339,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2009,day,P95,95 percentile,72.958,92.877,339,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2009,day,P98,98 percentile,86.548,92.877,339,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2009,day,Max,maximum,166.198,92.877,339,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2009,hour,P50,50 percentile,19.79,91.393,8006,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2009,hour,Mean,annual mean,30.174,91.393,8006,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2009,hour,P95,95 percentile,90.472,91.393,8006,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2009,hour,P98,98 percentile,125.858,91.393,8006,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2009,hour,Max,maximum,318.433,91.393,8006,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2010,day,P50,50 percentile,27.079,90.959,332,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2010,day,Mean,annual mean,31.493,90.959,332,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2010,day,P95,95 percentile,75.72,90.959,332,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2010,day,P98,98 percentile,92.025,90.959,332,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2010,day,Max,maximum,177.108,90.959,332,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2010,hour,P50,50 percentile,20.394,91.016,7973,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2010,hour,Mean,annual mean,31.653,91.016,7973,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2010,hour,P95,95 percentile,99.203,91.016,7973,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2010,hour,P98,98 percentile,134.101,91.016,7973,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2010,hour,Max,maximum,374.572,91.016,7973,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2011,day,P50,50 percentile,27.385,98.63,360,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2011,day,Mean,annual mean,30.94,98.63,360,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2011,day,P95,95 percentile,64.984,98.63,360,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2011,day,P98,98 percentile,86.133,98.63,360,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2011,day,Max,maximum,142.786,98.63,360,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2011,hour,P50,50 percentile,21.009,94.338,8264,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2011,hour,Mean,annual mean,30.874,94.338,8264,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2011,hour,P95,95 percentile,91.07,94.338,8264,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2011,hour,P98,98 percentile,121.841,94.338,8264,True
DENW212,38,Nitrogen monoxide (air),NO,µg/m3,100,Calendar year,2011,hour,Max,maximum,479.271,94.338,8264,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2009,var,Max,maximum,1.54,0.548,1,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2009,var,Mean,annual mean,1.54,0.548,1,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2009,var,P50,50 percentile,1.54,0.548,1,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2009,var,P95,95 percentile,1.54,0.548,1,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2009,var,P98,98 percentile,1.54,0.548,1,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2010,var,P50,50 percentile,1.46,89.863,85,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2010,var,Mean,annual mean,1.501,89.863,85,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2010,var,P95,95 percentile,2.57,89.863,85,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2010,var,P98,98 percentile,2.62,89.863,85,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2010,var,Max,maximum,3.54,89.863,85,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2011,var,P50,50 percentile,1.31,94.795,90,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2011,var,Mean,annual mean,1.342,94.795,90,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2011,var,P95,95 percentile,2.89,94.795,90,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2011,var,P98,98 percentile,2.96,94.795,90,True
DENW212,464,"m,p-Xylene (air)","m,p-C6H4(CH3)2",µg/m3,100,Calendar year,2011,var,Max,maximum,3.02,94.795,90,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2009,var,Max,maximum,0.56,0.548,1,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2009,var,Mean,annual mean,0.56,0.548,1,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2009,var,P50,50 percentile,0.56,0.548,1,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2009,var,P95,95 percentile,0.56,0.548,1,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2009,var,P98,98 percentile,0.56,0.548,1,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2010,var,Mean,annual mean,0.514,89.863,85,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2010,var,P50,50 percentile,0.52,89.863,85,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2010,var,P95,95 percentile,0.86,89.863,85,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2010,var,P98,98 percentile,0.94,89.863,85,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2010,var,Max,maximum,1.15,89.863,85,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2011,var,P50,50 percentile,0.43,94.795,90,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2011,var,Mean,annual mean,0.447,94.795,90,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2011,var,P95,95 percentile,0.96,94.795,90,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2011,var,P98,98 percentile,0.99,94.795,90,True
DENW212,482,o-Xylene (air),o-C6H4-(CH3)2,µg/m3,100,Calendar year,2011,var,Max,maximum,1.02,94.795,90,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2007,day,P50,50 percentile,0.011,37.26,136,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2007,day,Mean,annual mean,0.014,37.26,136,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2007,day,P95,95 percentile,0.03,37.26,136,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2007,day,P98,98 percentile,0.043,37.26,136,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2007,day,Max,maximum,0.074,37.26,136,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2008,day,P50,50 percentile,0.011,4.098,15,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2008,day,Mean,annual mean,0.015,4.098,15,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2008,day,P95,95 percentile,0.032,4.098,15,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2008,day,Max,maximum,0.041,4.098,15,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2008,day,P98,98 percentile,0.041,4.098,15,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2009,day,P50,50 percentile,0.01,49.863,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2009,day,Mean,annual mean,0.011,49.863,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2009,day,P95,95 percentile,0.02,49.863,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2009,day,P98,98 percentile,0.04,49.863,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2009,day,Max,maximum,0.1,49.863,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2010,day,P50,50 percentile,0.009,49.863,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2010,day,Mean,annual mean,0.01,49.863,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2010,day,P95,95 percentile,0.022,49.863,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2010,day,P98,98 percentile,0.027,49.863,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2010,day,Max,maximum,0.057,49.863,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2011,2day,P50,50 percentile,0.007,97.648,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2011,2day,Mean,annual mean,0.009,97.648,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2011,2day,P95,95 percentile,0.023,97.648,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2011,2day,P98,98 percentile,0.027,97.648,182,True
DENW212,5012,Lead in PM10 (aerosol),Pb in PM10,µg/m3,100,Calendar year,2011,2day,Max,maximum,0.036,97.648,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2007,day,P50,50 percentile,0.3,37.26,136,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2007,day,Mean,annual mean,0.514,37.26,136,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2007,day,P95,95 percentile,1.56,37.26,136,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2007,day,P98,98 percentile,2.81,37.26,136,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2007,day,Max,maximum,3.84,37.26,136,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2008,day,P50,50 percentile,0.29,4.098,15,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2008,day,Mean,annual mean,0.319,4.098,15,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2008,day,P95,95 percentile,0.48,4.098,15,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2008,day,Max,maximum,0.75,4.098,15,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2008,day,P98,98 percentile,0.75,4.098,15,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2009,day,P50,50 percentile,0.21,49.863,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2009,day,Mean,annual mean,0.356,49.863,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2009,day,P95,95 percentile,1.14,49.863,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2009,day,P98,98 percentile,1.78,49.863,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2009,day,Max,maximum,2.52,49.863,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2010,day,P50,50 percentile,0.27,49.863,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2010,day,Mean,annual mean,0.411,49.863,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2010,day,P95,95 percentile,0.92,49.863,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2010,day,P98,98 percentile,1.17,49.863,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2010,day,Max,maximum,6.92,49.863,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2011,2day,P50,50 percentile,0.26,97.648,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2011,2day,Mean,annual mean,0.41,97.648,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2011,2day,P95,95 percentile,1.01,97.648,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2011,2day,P98,98 percentile,1.95,97.648,182,True
DENW212,5014,Cadmium in PM10 (aerosol),Cd in PM10,ng/m3,100,Calendar year,2011,2day,Max,maximum,5.27,97.648,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2007,day,P50,50 percentile,2.53,37.26,136,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2007,day,Mean,annual mean,2.825,37.26,136,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2007,day,P95,95 percentile,5.28,37.26,136,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2007,day,P98,98 percentile,6.38,37.26,136,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2007,day,Max,maximum,9.44,37.26,136,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2008,day,P50,50 percentile,2.86,4.098,15,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2008,day,Mean,annual mean,2.903,4.098,15,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2008,day,P95,95 percentile,5.02,4.098,15,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2008,day,Max,maximum,5.19,4.098,15,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2008,day,P98,98 percentile,5.19,4.098,15,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2009,day,P50,50 percentile,2.61,49.863,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2009,day,Mean,annual mean,2.96,49.863,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2009,day,P95,95 percentile,7.13,49.863,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2009,day,P98,98 percentile,8.44,49.863,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2009,day,Max,maximum,15.14,49.863,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2010,day,P50,50 percentile,2.69,49.863,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2010,day,Mean,annual mean,3.092,49.863,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2010,day,P95,95 percentile,5.62,49.863,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2010,day,P98,98 percentile,7.76,49.863,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2010,day,Max,maximum,22.65,49.863,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2011,2day,P50,50 percentile,2.49,97.648,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2011,2day,Mean,annual mean,3.495,97.648,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2011,2day,P95,95 percentile,6.26,97.648,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2011,2day,P98,98 percentile,12.85,97.648,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2011,2day,Max,maximum,68.55,97.648,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2011,var,P50,50 percentile,2.49,97.648,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2011,var,Mean,annual mean,3.495,97.648,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2011,var,P95,95 percentile,6.26,97.648,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2011,var,P98,98 percentile,12.85,97.648,182,True
DENW212,5015,Nickel in PM10 (aerosol),Ni in PM10,ng/m3,100,Calendar year,2011,var,Max,maximum,68.55,97.648,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2007,day,P50,50 percentile,0.81,37.26,136,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2007,day,Mean,annual mean,1.019,37.26,136,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2007,day,P95,95 percentile,2.2,37.26,136,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2007,day,P98,98 percentile,3.2,37.26,136,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2007,day,Max,maximum,5.62,37.26,136,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2008,day,Mean,annual mean,0.76,4.098,15,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2008,day,P50,50 percentile,0.78,4.098,15,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2008,day,P95,95 percentile,1.5,4.098,15,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2008,day,Max,maximum,1.68,4.098,15,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2008,day,P98,98 percentile,1.68,4.098,15,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2009,day,P50,50 percentile,0.56,49.863,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2009,day,Mean,annual mean,0.723,49.863,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2009,day,P95,95 percentile,1.61,49.863,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2009,day,P98,98 percentile,1.9,49.863,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2009,day,Max,maximum,5.67,49.863,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2010,day,P50,50 percentile,0.6,49.863,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2010,day,Mean,annual mean,0.797,49.863,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2010,day,P95,95 percentile,1.91,49.863,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2010,day,P98,98 percentile,2.87,49.863,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2010,day,Max,maximum,5.79,49.863,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2011,2day,P50,50 percentile,0.61,97.648,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2011,2day,Mean,annual mean,0.911,97.648,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2011,2day,P95,95 percentile,2.66,97.648,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2011,2day,P98,98 percentile,2.89,97.648,182,True
DENW212,5018,Arsenic in PM10 (aerosol),As in PM10,ng/m3,100,Calendar year,2011,2day,Max,maximum,4.29,97.648,182,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2008,month,P50,50 percentile,0.14,99.943,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2008,month,Mean,annual mean,0.249,99.943,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2008,month,P95,95 percentile,0.58,99.943,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2008,month,Max,maximum,0.73,99.943,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2008,month,P98,98 percentile,0.73,99.943,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2009,month,P50,50 percentile,0.13,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2009,month,Mean,annual mean,0.239,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2009,month,P95,95 percentile,0.48,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2009,month,Max,maximum,0.94,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2009,month,P98,98 percentile,0.94,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2010,var,P50,50 percentile,0.11,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2010,var,Mean,annual mean,0.231,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2010,var,P95,95 percentile,0.67,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2010,var,Max,maximum,0.72,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2010,var,P98,98 percentile,0.72,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2011,var,P50,50 percentile,0.1,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2011,var,Mean,annual mean,0.186,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2011,var,P95,95 percentile,0.33,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2011,var,Max,maximum,0.62,99.863,12,True
DENW212,5029,Benzo(a)pyrene in PM10 (aerosol),BaP in PM10,ng/m3,100,Calendar year,2011,var,P98,98 percentile,0.62,99.863,12,True
DENW212,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,µg/m3,100,Calendar year,2010,day,P50,50 percentile,17.142,75.616,276,True
DENW212,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,µg/m3,100,Calendar year,2010,day,Mean,annual mean,19.316,75.616,276,True
DENW212,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,µg/m3,100,Calendar year,2010,day,P95,95 percentile,38.317,75.616,276,True
DENW212,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,µg/m3,100,Calendar year,2010,day,P98,98 percentile,47.433,75.616,276,True
