PERIMETER,TYP,HECTARES,ZWECK,RECNUM,LABEL1,Langname,subtype,TYPspezial,SHAPE_Leng,SHAPE_Area
371.967,Grün,0.64413267712,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,368.398827535,6441.3267712
372.927,Grün,0.75281957364,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,372.848096878,7528.19573638
373.329,GBFL,0.77438608728,,1.0,,Gemeinbedarfsfläche,11,,373.241053949,7743.86087278
373.591,Grün,0.9143016829,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,373.526610548,9143.01682897
374.478,GBFL,0.40435298086,,1.0,,Gemeinbedarfsfläche,11,,355.858530861,4043.52980862
374.814,GBFL,0.88386036297,,1.0,,Gemeinbedarfsfläche,11,,374.733620526,8838.60362966
374.851,Grün,0.7148491367,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,374.781446447,7148.49136701
375.264,Grün,0.87493019236,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,375.191979362,8749.30192362
375.362,GBFL,0.6748241548,,1.0,,Gemeinbedarfsfläche,11,,375.271070558,6748.24154795
376.075,Grün,0.38637845026,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,376.003272868,3863.78450257
376.237,Grün,0.70580894514,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,381.200872122,7058.08945137
377.353,Grün,0.79222098183,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,377.284767781,7922.20981831
378.561,Grün,0.41498557199,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,388.832151357,4149.85571988
379.364,GBFL,0.64791197281,,1.0,,Gemeinbedarfsfläche,11,,379.287386488,6479.11972806
380.065,Grün,0.72877027018,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,379.989780186,7287.70270182
380.61,Grün,0.85822410455,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,380.541134864,8582.24104553
381.072,Grün,1.01401539195,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,380.983215101,10140.1539195
381.266,Grün,0.83330324062,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,381.194317257,8333.03240617
381.467,Grün,0.75661717689,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,381.396988222,7566.17176894
381.491,GBFL,0.88094172882,,1.0,,Gemeinbedarfsfläche,11,,384.208246097,8809.41728824
381.643,Grün,0.86372884715,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,381.581772067,8637.28847147
381.723,Grün,0.50118678403,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,381.646352853,5011.86784029
382.194,Grün,0.9361051978,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,374.439111914,9361.05197804
382.259,GBFL,0.75656038882,,1.0,,Gemeinbedarfsfläche,11,,382.16989217,7565.60388825
383.911,Grün,1.05180395417,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,383.840958917,10518.0395417
384.126,Grün,0.84011911516,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,384.036036116,8401.19115158
384.715,Grün,0.92098921044,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,384.629867662,9209.8921044
385.015,Grün,1.02901700321,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,384.945090795,10290.1700321
385.477,Grün,0.98806311416,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,385.417827108,9880.63114155
385.59,Grün,0.42944389345,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,385.506066537,4294.43893445
386.257,GBFL,0.67985989889,,1.0,,Gemeinbedarfsfläche,11,,351.153228831,6798.59898891
387.808,Grün,1.10692556671,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,387.731452257,11069.2556671
388.969,Grün,1.09189731054,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,388.895812814,10918.9731054
390.117,Grün,1.12132060904,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,390.025914134,11213.2060904
390.786,Grün,0.4020834163,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,390.698949569,4020.83416303
391.196,GBFL,0.92861057245,,1.0,,Gemeinbedarfsfläche,11,,391.119708329,9286.10572452
391.469,Grün,0.13912162707,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,391.376933036,1391.21627068
391.722,GBFL,0.84034216159,,1.0,,Gemeinbedarfsfläche,11,,397.941774372,8403.42161588
391.965,GBFL,0.88426189171,,1.0,,Gemeinbedarfsfläche,11,,393.089186057,8842.61891712
392.788395189,Wasser,0.87014741095,,17.0,,Wasserfläche,8,,392.788395189,8701.47410953
393.066,GBFL,0.93528158437,,1.0,,Gemeinbedarfsfläche,11,,392.990134806,9352.81584373
393.253532597,Versor,0.92287086378,,12.0,,Fläche für Ver- und Entsorgung,9,,393.253532597,9228.70863777
393.349,Grün,0.60572647722,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,393.278881743,6057.26477218
393.392,GBFL,0.92892266634,,1.0,,Gemeinbedarfsfläche,11,,393.31347107,9289.22666342
393.958924422,Wasser,0.6529733152,,17.0,,Wasserfläche,8,,393.958924422,6529.73315197
394.66,GBFL,0.74015766736,,1.0,,Gemeinbedarfsfläche,11,,386.451777349,7401.57667363
395.584,GBFL,0.70687862536,,1.0,,Gemeinbedarfsfläche,11,,395.508472258,7068.78625362
396.418,Grün,0.36423528039,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,422.009739212,3642.35280391
397.177,Grün,0.90245818967,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,390.175155921,9024.58189666
397.496,Grün,0.29367364591,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,397.609631886,2936.73645914
400.301,Grün,0.47262852221,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,400.239463096,4726.28522207
400.8,Grün,0.92081347241,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,400.70616678,9208.1347241
401.203,MK,0.72457719483,,8.0,MK,Kerngebiet,15,,401.11717359,7245.77194827
402.319,Grün,0.22438161276,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,402.224860186,2243.81612757
404.41,Grün,0.82166950398,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,404.336208111,8216.69503981
404.767,Grün,0.13914050981,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,404.671950299,1391.40509809
405.034,Grün,0.3080157754,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,404.970045542,3080.15775402
405.655,Grün,0.3699094886,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,405.574544701,3699.09488595
406.087,MI,0.9335958632,,7.0,MI,Mischgebiet,16,,405.540863128,9335.95863202
406.676,Grün,1.11792689058,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,406.59813121,11179.2689058
406.957,Grün,0.99605548217,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,406.868515972,9960.55482174
407.612,M,0.8855229188,,16.0,M,Mischfläche,2,,407.530854292,8855.22918799
408.094,Grün,0.97308348872,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,408.005289176,9730.83488724
409.715,Grün,0.67746928967,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,409.620859453,6774.69289669
409.736643037,Versor,0.93173966873,,12.0,,Fläche für Ver- und Entsorgung,9,,409.736643037,9317.39668729
410.337,Grün,0.68388891137,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,393.374922993,6838.88911375
410.471,Grün,0.41050646532,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,410.399292424,4105.06465318
410.748,GBFL,0.96509536525,,1.0,,Gemeinbedarfsfläche,11,,393.28539878,9650.95365249
411.19,Grün,0.51364313242,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,411.199734125,5136.43132415
411.488,Grün,0.42519467776,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,411.406795897,4251.94677764
412.58,GBFL,0.72741670777,,1.0,,Gemeinbedarfsfläche,11,,412.497748349,7274.1670777
412.941,Grün,0.34134867793,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,412.876065161,3413.48677929
414.637,Grün,0.36566005791,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,354.172687599,3656.60057911
416.428,Grün,0.25063563059,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,416.364196906,2506.35630586
416.897,M,1.06366669708,,16.0,M,Mischfläche,2,,414.938989765,10636.6669708
417.287,GBFL,1.08835493319,,1.0,,Gemeinbedarfsfläche,11,,417.188228161,10883.5493319
417.572,GBFL,1.00731833743,,1.0,,Gemeinbedarfsfläche,11,,412.7799963,10073.1833743
418.948,Grün,1.11420602603,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,418.883437564,11142.0602603
419.517,GBFL,0.97283165544,,1.0,,Gemeinbedarfsfläche,11,,419.432478911,9728.31655435
419.741,Grün,1.21112382894,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,419.661074776,12111.2382894
420.505,GBFL,0.86096042352,,1.0,,Gemeinbedarfsfläche,11,,406.571951776,8609.60423515
420.685,GBFL,0.85230137731,,1.0,,Gemeinbedarfsfläche,11,,420.594002946,8523.01377314
420.746,GE,0.52781861973,,2.0,GE,Gewerbefläche,3,,420.662059649,5278.18619733
421.122,GBFL,0.86042278383,,1.0,,Gemeinbedarfsfläche,11,,421.025381662,8604.22783831
422.264,Grün,0.44261842477,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,422.183035015,4426.18424774
422.711,GBFL,1.11645665483,,1.0,,Gemeinbedarfsfläche,11,,422.631700227,11164.5665483
424.083,W,0.77435086541,,13.0,W,Wohnbaufläche,0,,423.995829411,7743.50865408
424.996,M,1.01624164938,,16.0,M,Mischfläche,2,,424.91885429,10162.4164938
426.87,GBFL,1.09709470982,,1.0,,Gemeinbedarfsfläche,11,,426.791090435,10970.9470982
427.272,Grün,0.42969764145,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,427.190160592,4296.97641447
427.936,M,0.95798378376,,16.0,M,Mischfläche,2,,429.542298482,9579.83783757
428.367,Grün,0.48099509978,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,428.281217944,4809.95099779
428.557,Grün,1.28389552446,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,428.463894543,12838.9552446
428.803,Grün,0.44348979294,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,428.716742437,4434.89792935
429.875,GBFL,1.15387823653,,1.0,,Gemeinbedarfsfläche,11,,429.808102806,11538.7823653
430.769,M,1.06482426911,,16.0,M,Mischfläche,2,,418.369804182,10648.2426911
431.139,SO,0.98862936518,Soz. Einricht.,11.0,SO,Sonderbaufläche,17,,431.062297556,9886.2936518
431.194,SO,1.00207650518,Messe,11.0,SO,Sonderbaufläche,17,,431.103901544,10020.7650518
431.588,Grün,0.45729495174,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,431.52034752,4572.9495174
432.327,GBFL,1.09527565714,,1.0,,Gemeinbedarfsfläche,11,,432.256806578,10952.7565714
432.546,GBFL,1.16546019941,,1.0,,Gemeinbedarfsfläche,11,,432.460203468,11654.6019941
432.551,Grün,0.49163403639,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,432.483180408,4916.34036387
432.729,GBFL,0.86972216095,,1.0,,Gemeinbedarfsfläche,11,,385.42013626,8697.22160952
434.13,Grün,0.92761750786,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,427.266065296,9276.17507858
435.787,GBFL,1.12354288495,,1.0,,Gemeinbedarfsfläche,11,,435.679414208,11235.4288495
436.02,GBFL,1.11011130749,,1.0,,Gemeinbedarfsfläche,11,,439.902917386,11256.163342
437.399,Grün,1.30837699552,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,437.314584675,13083.7699552
437.423,Grün,1.22522803056,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,437.347013633,12252.2803056
437.9198425,Versor,0.8225175487,,12.0,,Fläche für Ver- und Entsorgung,9,,437.9198425,8225.17548698
438.205,Grün,1.14897849357,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,438.12467927,11489.7849357
441.162,SO,0.91230239263,Soz. Einricht.,11.0,SO,Sonderbaufläche,17,,441.078027878,9123.02392626
442.075,Grün,0.19374549131,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,390.103467619,1937.4549131
442.228,GE,0.73960294535,,2.0,GE,Gewerbefläche,3,,442.134980943,7396.02945351
443.268,Grün,1.00096873931,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,443.182432641,10009.6873931
444.933601906,S,0.62559395766,,10.0,S,Sonderbaufläche,10,,437.869192357,6255.93957655
445.045133732,S,0.92797720042,,10.0,S,Sonderbaufläche,10,,445.045133732,9279.77200421
445.626,Grün,0.86851778565,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,445.535208688,8685.17785654
445.772,MI,0.6392394812,,7.0,MI,Mischgebiet,16,,445.677822413,6392.39481199
446.847,GBFL,1.34874148455,,1.0,,Gemeinbedarfsfläche,11,,458.847437907,13487.4148455
449.346,Grün,0.69282469763,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,449.252483645,6928.2469763
449.614,GBFL,1.30708167579,,1.0,,Gemeinbedarfsfläche,11,,458.33401898,13070.8167579
449.73,Grün,1.23751019997,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,449.648268828,12375.1019997
450.675,GBFL,1.32351973533,,1.0,,Gemeinbedarfsfläche,11,,461.934944875,13235.1973533
451.063,Grün,0.29933241064,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,450.99341138,2993.32410639
451.847,Grün,1.38070101621,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,474.475215096,13807.0101621
452.945,GBFL,0.96634927496,,1.0,,Gemeinbedarfsfläche,11,,432.082462947,9663.49274959
453.042,MK,0.63091053284,,8.0,MK,Kerngebiet,15,,452.945727125,6309.10532837
453.113,Grün,0.99843479184,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,453.021749545,9984.34791836
453.333,Grün,1.02816992036,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,438.982194052,10281.6992036
453.393,GBFL,1.23261156422,,1.0,,Gemeinbedarfsfläche,11,,453.317111223,12326.1156422
453.839,GBFL,1.22869399495,,1.0,,Gemeinbedarfsfläche,11,,453.762597883,12286.9399495
453.954,Grün,1.16740387767,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,453.886813585,11674.0387767
454.14301826,verkehr,0.59534859105,,21.0,,Fläche für Hauptverkehrszüge,13,,454.14301826,5953.4859105
455.341,GBFL,1.19618706158,,1.0,,Gemeinbedarfsfläche,11,,450.968311696,11961.8706158
455.404,GBFL,0.84482630612,,1.0,,Gemeinbedarfsfläche,11,,392.884554266,8448.26306122
455.892,GBFL,1.07223368663,,1.0,,Gemeinbedarfsfläche,11,,455.803756652,10722.3368663
456.874,GBFL,1.02872242479,,1.0,,Gemeinbedarfsfläche,11,,472.369561023,10287.2242479
457.473,GBFL,1.29093206156,,1.0,,Gemeinbedarfsfläche,11,,457.377752867,12909.3206156
458.279,GBFL,1.13364535054,,1.0,,Gemeinbedarfsfläche,11,,452.363763384,11336.4535054
458.306,GBFL,0.91883235041,,1.0,,Gemeinbedarfsfläche,11,,458.195493676,9188.32350408
458.351,GBFL,1.11956280042,,1.0,,Gemeinbedarfsfläche,11,,453.234299798,11195.6280042
458.549,GBFL,1.19340186961,,1.0,,Gemeinbedarfsfläche,11,,458.467444283,11934.0186961
460.876,GBFL,1.33858536478,,1.0,,Gemeinbedarfsfläche,11,,465.435459626,13385.8536478
461.22,Grün,0.79743313559,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,395.259215821,7974.33135588
462.059,GBFL,1.3318162833,,1.0,,Gemeinbedarfsfläche,11,,461.972897905,13318.162833
462.301,Grün,0.61476453413,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,462.199110678,6147.64534129
462.439,GBFL,1.31102224773,,1.0,,Gemeinbedarfsfläche,11,,462.364526768,13110.2224773
462.775,GBFL,1.13417056704,,1.0,,Gemeinbedarfsfläche,11,,457.703476687,11341.7056704
462.838,Grün,0.99662699322,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,462.7556457,9966.26993215
465.826,Grün,0.57751181703,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,465.722534963,5775.11817035
466.128,GBFL,1.13712572267,,1.0,,Gemeinbedarfsfläche,11,,444.471252767,11371.2572267
466.546,Grün,0.43738457332,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,466.463484518,4373.84573317
466.707,Grün,0.98759364557,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,435.412787939,9875.93645566
467.09,GBFL,1.20102466908,,1.0,,Gemeinbedarfsfläche,11,,455.139413126,12010.2466908
467.403,Grün,0.17489773555,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,467.291847552,1748.97735552
467.484,GBFL,1.34300313987,,1.0,,Gemeinbedarfsfläche,11,,467.40527406,13430.0313987
468.983,GBFL,1.24134831411,,1.0,,Gemeinbedarfsfläche,11,,468.901625811,12413.4831411
469.594,GBFL,1.21858921066,,1.0,,Gemeinbedarfsfläche,11,,475.749525925,12185.8921066
471.569,Grün,0.23141078357,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,471.460308895,2314.10783571
471.604,Grün,1.55263516444,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,471.493861125,15526.3516444
471.783,Grün,0.59377804181,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,471.709298149,5937.7804181
472.229638364,Versor,1.38364415727,,12.0,,Fläche für Ver- und Entsorgung,9,,472.229638364,13836.4415727
474.653,Grün,0.28369891879,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,474.541545883,2836.98918786
474.788,SO,1.01358244041,Soz. Einricht.,11.0,SO,Sonderbaufläche,17,,468.457904629,10135.8244041
474.794,Grün,0.80552303404,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,474.717512109,8055.23034038
475.813,Grün,1.47627041339,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,475.718186382,14762.7041339
476.138,GBFL,1.4091832156,,1.0,,Gemeinbedarfsfläche,11,,476.044225002,14091.832156
476.662,Grün,1.27417451274,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,476.54239656,12741.7451274
476.759,Grün,1.48264066702,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,476.654648387,14826.4066702
477.990984788,Wasser,1.15135547356,,17.0,,Wasserfläche,8,,477.990984788,11513.5547356
478.793,Grün,1.26544185655,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,478.689734433,12654.4185655
478.899,Grün,0.99204660277,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,478.786723597,9920.46602766
480.143,GBFL,1.24087472475,,1.0,,Gemeinbedarfsfläche,11,,480.055038523,12408.7472475
480.808,Grün,1.16682594995,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,480.734417821,11668.2594995
481.551,GE,1.36873704709,,2.0,GE,Gewerbefläche,3,,481.44902095,13687.3704709
481.7,MI,1.46744822363,,7.0,MI,Mischgebiet,16,,481.587944418,14674.4822363
482.055,GBFL,0.73237544787,,1.0,,Gemeinbedarfsfläche,11,,366.538767008,7323.75447872
484.988,GBFL,1.62024822885,,1.0,,Gemeinbedarfsfläche,11,,484.899274706,16202.4822885
485.477,SO,1.05305300329,Hafen,11.0,SO,Sonderbaufläche,17,,450.670029735,10530.5300329
485.514,GBFL,1.15136622252,,1.0,,Gemeinbedarfsfläche,11,,460.649304142,11513.6622252
485.663,Grün,0.74051161123,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,485.543603881,7405.11611231
485.727,GBFL,1.36666293769,,1.0,,Gemeinbedarfsfläche,11,,485.614029945,13666.6293769
485.898,SO,1.25917891276,Hafen,11.0,SO,Sonderbaufläche,17,,505.012112884,12591.7891276
485.937,Grün,0.77289873761,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,494.039884866,7728.98737612
486.538,GI,1.3672816698,,3.0,GI,Industriefläche,4,,486.432413503,13672.816698
487.042,Grün,0.90592785907,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,486.944955383,9059.2785907
489.308,GBFL,1.39409126671,,1.0,,Gemeinbedarfsfläche,11,,485.70582584,13940.9126671
490.069,GBFL,1.43823396327,,1.0,,Gemeinbedarfsfläche,11,,484.623128583,14382.3396327
490.132439011,bahn,0.32084464313,,18.0,,Fläche für Bahnanlagen,12,,490.132439011,3208.4464313
490.213,GBFL,1.29286605877,,1.0,,Gemeinbedarfsfläche,11,,490.110427596,12928.6605877
491.009,Grün,1.09585783516,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,490.894857452,10958.5783516
491.545,Grün,0.60001261818,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,491.440426252,6000.12618185
491.815,GBFL,1.22351192691,,1.0,,Gemeinbedarfsfläche,11,,491.718026376,12235.1192691
492.208,GBFL,1.44378917562,,1.0,,Gemeinbedarfsfläche,11,,481.204155794,14437.8917562
492.417,Grün,0.67566761796,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,492.318752936,6756.67617959
493.22,Grün,0.37215857085,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,493.112887588,3721.58570853
493.484,Grün,0.48613136937,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,493.37330136,4861.31369371
494.08,Grün,5.643129e-05,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,5.33709860464,0.56431293971
494.08,Grün,3.17077446153,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1045.92822021,31707.7446153
494.792,SO,0.63640081656,Hafen,11.0,SO,Sonderbaufläche,17,,489.115928705,6364.00816564
495.553746471,Wasser,0.33030002782,,17.0,,Wasserfläche,8,,495.553746471,3303.00027819
496.065,Grün,0.25795430908,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,495.945665859,2579.54309084
496.127,M,1.38611902731,,16.0,M,Mischfläche,2,,496.034233293,13861.1902731
496.336,Grün,0.52030024264,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,781.830350351,5203.00242642
496.996,Grün,0.89415802403,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,503.031794954,8941.58024029
497.13667964,Versor,1.48638004993,,12.0,,Fläche für Ver- und Entsorgung,9,,497.13667964,14863.8004993
498.968,Grün,1.4536409667,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,498.872976199,14536.409667
500.068,M,1.55074391754,,16.0,M,Mischfläche,2,,499.965483809,15507.4391754
500.151,Grün,0.63563385317,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,500.072937966,6356.33853171
502.924,GBFL,1.34031349744,,1.0,,Gemeinbedarfsfläche,11,,502.816502307,13403.1349744
503.314,M,1.53315232579,,16.0,M,Mischfläche,2,,503.212224868,15331.5232579
503.322,SO,1.58380672353,Kulturelle Einrichtungen,11.0,SO,Sonderbaufläche,17,,503.216933521,15838.0672353
504.02,M,1.48420497897,,16.0,M,Mischfläche,2,,503.917030541,14842.0497897
504.869,GBFL,1.34116521364,,1.0,,Gemeinbedarfsfläche,11,,478.815692639,13411.6521364
504.969,Grün,0.54750632567,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,504.876749074,5475.06325666
505.586,GBFL,1.65766953857,,1.0,,Gemeinbedarfsfläche,11,,538.05782068,16576.6953857
506.344,Grün,1.45849281105,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,512.682739202,14584.9281105
506.584,GBFL,1.2086361711,,1.0,,Gemeinbedarfsfläche,11,,506.474579824,12086.361711
507.136,Grün,1.0301514652,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,502.216302401,10301.514652
509.134,GBFL,1.63391018647,,1.0,,Gemeinbedarfsfläche,11,,509.040861699,16339.1018647
509.241016798,Wasser,0.93746488402,,17.0,,Wasserfläche,8,,509.241016798,9374.64884023
509.31,GBFL,1.50210620742,,1.0,,Gemeinbedarfsfläche,11,,509.19379143,15021.0620742
511.29,GBFL,1.64814167437,,1.0,,Gemeinbedarfsfläche,11,,523.290326207,16481.4167437
511.747,GBFL,1.55808571897,,1.0,,Gemeinbedarfsfläche,11,,511.637565174,15580.8571897
512.398,SO,1.57207757325,F.H.,11.0,SO,Sonderbaufläche,17,,512.2956389,15720.7757325
513.129,GBFL,1.39395079307,,1.0,,Gemeinbedarfsfläche,11,,513.019368751,13939.5079307
513.196,GE,1.3855254732,,2.0,GE,Gewerbefläche,3,,519.561267759,13855.254732
514.319,GBFL,1.013677287,,1.0,,Gemeinbedarfsfläche,11,,514.224432087,10136.77287
514.727,GBFL,1.57699560215,,1.0,,Gemeinbedarfsfläche,11,,514.628470239,15769.9560215
514.852,Grün,1.22858793616,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,562.755759194,12285.8793616
515.222,GBFL,1.53877952079,,1.0,,Gemeinbedarfsfläche,11,,515.122044795,15387.7952079
515.417,W,1.16745957452,,13.0,W,Wohnbaufläche,0,,515.308513615,11674.5957452
517.239,MK,1.60000275431,,8.0,MK,Kerngebiet,15,,517.119317695,16000.0275431
517.37,GBFL,1.26715557609,,1.0,,Gemeinbedarfsfläche,11,,517.258765171,12671.5557609
518.564,GE,1.17283462104,,2.0,GE,Gewerbefläche,3,,518.478856173,11728.3462104
519.27,GBFL,1.53436373646,,1.0,,Gemeinbedarfsfläche,11,,555.032250634,15343.6373646
519.543,Grün,1.26318401901,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,519.442543826,12631.8401901
519.615,Grün,0.62774364825,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,519.512524914,6277.43648251
520.445,GBFL,1.60835026812,,1.0,,Gemeinbedarfsfläche,11,,520.334690761,16083.5026812
521.871,M,1.60664321605,,16.0,M,Mischfläche,2,,535.585528729,16066.4321605
524.506,Grün,0.7901185064,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,500.381910143,7901.18506403
526.701,Grün,1.6013953289,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,526.583469597,16013.953289
526.89,Grün,0.52026807859,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,526.767409677,5202.68078591
527.973648186,Versor,1.58671584654,,12.0,,Fläche für Ver- und Entsorgung,9,,527.973648186,15867.1584654
527.977,GBFL,1.66746743321,,1.0,,Gemeinbedarfsfläche,11,,510.919022197,16674.6743321
528.517,Grün,1.59893094284,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,528.396223654,15989.3094284
528.636,GBFL,1.34132054522,,1.0,,Gemeinbedarfsfläche,11,,528.513250619,13413.2054522
530.918,GE,1.61618965176,,2.0,GE,Gewerbefläche,3,,530.80232085,16161.8965176
