Produktbereich,Produktbereichsbezeichnung,Teilplan,Teilplanbezeichnung,Teilpanzeile,Ist 2010,Plan 2011,Plan 2012,Plan 2013,Plan 2014,Plan 2015
04,Kultur und Wissenschaft,0403,Römisch-Germanisches Museum,14 - Saldo Investitionstätigkeit,-35933,-1771200,-1772000,-5976000,-1527000,-4751000
04,Kultur und Wissenschaft,0403,Römisch-Germanisches Museum,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0403,Römisch-Germanisches Museum,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0403,Römisch-Germanisches Museum,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0403,Römisch-Germanisches Museum,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,0,7208000,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,06 - Summe investive Einzahlungen,0,7208000,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,08 - Auszahlungen für Baumaßnahmen,10742781,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,1352209,5000,5000,5000,5000,5000
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,10 - Auszahlung für den Erwerb von Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,13 - Summe investive Auszahlungen,12094990,5000,5000,5000,5000,5000
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,14 - Saldo Investitionstätigkeit,-12094990,7203000,-5000,-5000,-5000,-5000
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0404,Rautenstrauch-Joest-Museum,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,06 - Summe investive Einzahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,08 - Auszahlungen für Baumaßnahmen,153577,250000,230000,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,2241,14000,151000,14000,14000,14000
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,10 - Auszahlung für den Erwerb von Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,13 - Summe investive Auszahlungen,155818,264000,381000,14000,14000,14000
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,14 - Saldo Investitionstätigkeit,-155818,-264000,-381000,-14000,-14000,-14000
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0405,Museum für Angewandte Kunst,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,06 - Summe investive Einzahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,08 - Auszahlungen für Baumaßnahmen,0,300000,70000,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,5494,8000,53000,53000,8000,8000
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,10 - Auszahlung für den Erwerb von Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,13 - Summe investive Auszahlungen,5494,308000,123000,53000,8000,8000
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,14 - Saldo Investitionstätigkeit,-5494,-308000,-123000,-53000,-8000,-8000
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0406,Museum für Ostasiatische Kunst,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,06 - Summe investive Einzahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,08 - Auszahlungen für Baumaßnahmen,1461032,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,589303,11000,11000,11000,11000,11000
04,Kultur und Wissenschaft,0407,Museum Schnütgen,10 - Auszahlung für den Erwerb von Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,13 - Summe investive Auszahlungen,2050335,11000,11000,11000,11000,11000
04,Kultur und Wissenschaft,0407,Museum Schnütgen,14 - Saldo Investitionstätigkeit,-2050335,-11000,-11000,-11000,-11000,-11000
04,Kultur und Wissenschaft,0407,Museum Schnütgen,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0407,Museum Schnütgen,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,06 - Summe investive Einzahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,08 - Auszahlungen für Baumaßnahmen,0,150000,611200,1240800,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,19640,2000,11000,11000,11000,11000
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,10 - Auszahlung für den Erwerb von Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,13 - Summe investive Auszahlungen,19640,152000,622200,1251800,11000,11000
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,14 - Saldo Investitionstätigkeit,-19640,-152000,-622200,-1251800,-11000,-11000
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0408,Kölnisches Stadtmuseum,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,06 - Summe investive Einzahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,08 - Auszahlungen für Baumaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,28960,13000,13000,13000,13000,13000
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,10 - Auszahlung für den Erwerb von Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,13 - Summe investive Auszahlungen,28960,13000,13000,13000,13000,13000
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,14 - Saldo Investitionstätigkeit,-28960,-13000,-13000,-13000,-13000,-13000
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,06 - Summe investive Einzahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,08 - Auszahlungen für Baumaßnahmen,0,380000,180000,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,26903,27100,27100,27100,27100,27100
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,10 - Auszahlung für den Erwerb von Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,13 - Summe investive Auszahlungen,26903,407100,207100,27100,27100,27100
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,14 - Saldo Investitionstätigkeit,-26903,-407100,-207100,-27100,-27100,-27100
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0410,NS-Dokumentationszentrum,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,06 - Summe investive Einzahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,08 - Auszahlungen für Baumaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,23985,40300,10300,10300,10300,10300
04,Kultur und Wissenschaft,0411,Museumsdienst,10 - Auszahlung für den Erwerb von Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,13 - Summe investive Auszahlungen,23985,40300,10300,10300,10300,10300
04,Kultur und Wissenschaft,0411,Museumsdienst,14 - Saldo Investitionstätigkeit,-23985,-40300,-10300,-10300,-10300,-10300
04,Kultur und Wissenschaft,0411,Museumsdienst,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0411,Museumsdienst,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,0,50000,50000,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,06 - Summe investive Einzahlungen,0,50000,50000,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,08 - Auszahlungen für Baumaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,604588,173300,855800,710000,208000,1701000
04,Kultur und Wissenschaft,0412,Historisches Archiv,10 - Auszahlung für den Erwerb von Finanzanlagen,2000000,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,13 - Summe investive Auszahlungen,2604588,173300,855800,710000,208000,1701000
04,Kultur und Wissenschaft,0412,Historisches Archiv,14 - Saldo Investitionstätigkeit,-2604588,-123300,-805800,-710000,-208000,-1701000
04,Kultur und Wissenschaft,0412,Historisches Archiv,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0412,Historisches Archiv,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,0,11641333,4633053,6077500,0,3795000
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,06 - Summe investive Einzahlungen,0,11641333,4633053,6077500,0,3795000
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,08 - Auszahlungen für Baumaßnahmen,2315917,10777333,13336002,13038681,9531182,3719027
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,22745,192333,192333,55000,3555000,925000
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,10 - Auszahlung für den Erwerb von Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,13 - Summe investive Auszahlungen,2338662,10969666,13528335,13093681,13086182,4644027
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,14 - Saldo Investitionstätigkeit,-2338662,671667,-8895282,-7016181,-13086182,-849027
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,15 - Aufnahme von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,16 - Rückflüsse von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,18 - Tilgung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0413,Archäologische Zone und Jüdisches Museum,19 - Gewährung von Darlehen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen,37019,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,02 - Einzahlung aus der Veräußerung von Sachanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,03 - Einzahlung aus Veräußerung Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,04 - Einzahlung aus Beiträgen nd ähnl. Entgelten,0,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,05 - Einzahlung sonstige Investitionseinzahlung,0,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,06 - Summe investive Einzahlungen,37019,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden,0,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,08 - Auszahlungen für Baumaßnahmen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen,123161,33000,33000,33000,33000,33000
04,Kultur und Wissenschaft,0414,Volkshochschule,10 - Auszahlung für den Erwerb von Finanzanlagen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,11 - Auszahlung von aktivierbaren Zuwendungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,12 - Auszahlung für sonst. Investitionsauszahlungen,0,0,0,0,0,0
04,Kultur und Wissenschaft,0414,Volkshochschule,13 - Summe investive Auszahlungen,123161,33000,33000,33000,33000,33000
04,Kultur und Wissenschaft,0414,Volkshochschule,14 - Saldo Investitionstätigkeit,-86142,-33000,-33000,-33000,-33000,-33000
04,Kultur und Wissenschaft,0414,Volkshochschule,15 - Aufnahme von Darlehen,0,0,0,0,0,0
